Date,Day,PDH,PDH_Time,PDM,PDM_Time,PDL,PDL_Time,HighOfDay%,High_Of_Day_Time,LowOfDay%,Low_Of_Day_Time,Day_Range,P12_Hour_High_Hit_TF,P_12_Hour_High_Hit_Time,P12_Hour_Mid_Hit_TF,P_12_Hour_Mid_Hit_Time,P12_Hour_Low_Hit_TF,P_12_Hour_Low_Hit_Time,AsiaDirection,AsiaSession,AsiaModelStatus,LondonDirection,LondonSession,LondonModelStatus,NY1Direction,NY1Session,NY1ModelStatus
17/09/2012,Monday,False,,True,02:55:00,False,,0.01,09:20:00,-0.43,15:25:00,12.5,09:20:00,True,06:00:00,True,15:25:00,True,Short,1.0,Broken,Long,1.0,Broken,Long,0.0,Broken
18/09/2012,Tuesday,True,09:50:00,True,20:40:00,True,04:15:00,0.25,10:00:00,-0.31,06:10:00,16.0,09:50:00,True,07:25:00,True,06:10:00,True,Long,0.0,Broken,Short,1.0,Broken,Long,1.0,Complete
19/09/2012,Wednesday,True,18:40:00,True,09:35:00,False,,0.41,15:10:00,-0.34,10:30:00,21.5,14:25:00,True,06:00:00,True,09:30:00,True,Long,0.0,Broken,Long,0.0,Broken,Short,0.0,Broken
20/09/2012,Thursday,False,,True,19:25:00,True,02:35:00,0.13,19:00:00,-0.6,09:55:00,20.75,,False,06:30:00,True,09:50:00,True,Short,1.0,Broken,Long,1.0,Broken,Short,0.0,Broken
21/09/2012,Friday,True,20:00:00,False,,False,,0.6,09:35:00,-0.08,16:10:00,19.5,08:30:00,True,06:05:00,True,15:50:00,True,Long,1.0,Broken,Short,0.0,Broken,Long,1.0,Broken
24/09/2012,Monday,False,,False,,True,21:00:00,0.18,18:20:00,-0.9,09:30:00,31.0,,False,,False,06:00:00,True,Short,1.0,Complete,Long,0.0,Complete,Short,1.0,Complete
25/09/2012,Tuesday,False,,True,20:40:00,True,14:25:00,0.4,11:15:00,-1.53,15:55:00,54.75,08:30:00,True,07:10:00,True,06:00:00,True,Short,0.0,Broken,Long,0.0,Broken,Long,0.0,Broken
26/09/2012,Wednesday,False,,False,,True,03:45:00,0.02,21:30:00,-1.59,10:35:00,45.0,,False,,False,07:30:00,True,Long,0.0,Broken,Short,1.0,Complete,Short,1.0,Complete
27/09/2012,Thursday,True,12:10:00,True,21:30:00,False,,1.5,14:50:00,-0.05,10:05:00,43.25,10:30:00,True,08:30:00,True,09:35:00,True,Long,1.0,Broken,Short,0.0,Broken,Short,0.0,Complete
28/09/2012,Friday,False,,True,09:45:00,False,,0.17,03:40:00,-0.91,11:35:00,30.5,,False,,False,09:40:00,True,Long,0.0,Broken,Long,0.0,Complete,Short,0.0,Broken
2012-01-10 00:00:00,Monday,True,10:00:00,True,04:25:00,True,20:50:00,1.2,10:05:00,-0.4,15:25:00,44.75,08:50:00,True,12:50:00,True,15:25:00,True,Long,0.0,Broken,Long,1.0,Broken,Long,0.0,Broken
2012-02-10 00:00:00,Tuesday,False,,True,05:00:00,True,14:25:00,0.7,09:30:00,-0.56,14:45:00,35.25,06:20:00,True,09:35:00,True,11:35:00,True,Short,0.0,Broken,Long,1.0,Broken,Short,0.0,Complete
2012-03-10 00:00:00,Wednesday,True,10:20:00,True,02:05:00,False,,0.75,12:35:00,-0.3,03:00:00,29.25,08:15:00,True,09:55:00,True,,False,Short,0.0,Broken,Long,1.0,Complete,Short,0.0,Broken
2012-04-10 00:00:00,Thursday,True,18:30:00,False,,False,,0.6,15:15:00,-0.2,09:40:00,22.25,15:15:00,True,06:00:00,True,09:40:00,True,Short,0.0,Broken,Short,1.0,Broken,Long,0.0,Broken
2012-05-10 00:00:00,Friday,True,07:50:00,True,12:00:00,True,14:50:00,0.66,10:25:00,-0.8,15:40:00,41.0,06:35:00,True,11:05:00,True,11:40:00,True,Long,1.0,Broken,Short,0.0,Broken,Long,0.0,Complete
2012-08-10 00:00:00,Monday,False,,False,,True,21:05:00,0.66,18:00:00,-1.13,11:40:00,33.5,,False,,False,07:15:00,True,Short,1.0,Complete,Short,1.0,Complete,Long,0.0,Complete
2012-09-10 00:00:00,Tuesday,False,,False,,True,03:25:00,0.36,22:35:00,-1.68,11:45:00,56.75,,False,08:15:00,True,09:30:00,True,Long,1.0,Broken,Short,1.0,Broken,Long,0.0,Complete
2012-10-10 00:00:00,Wednesday,False,,False,,True,19:45:00,0.32,10:30:00,-0.65,15:50:00,26.5,08:20:00,True,06:40:00,True,12:35:00,True,Short,0.0,Broken,Long,0.0,Broken,Short,0.0,Broken
2012-11-10 00:00:00,Thursday,True,09:10:00,True,03:35:00,True,18:50:00,1.07,09:25:00,-0.17,13:50:00,33.5,06:25:00,True,11:40:00,True,13:40:00,True,Long,1.0,Broken,Long,1.0,Broken,Long,0.0,Complete
2012-12-10 00:00:00,Friday,False,,False,,True,03:10:00,0.43,10:00:00,-0.34,11:40:00,21.0,09:55:00,True,06:10:00,True,11:30:00,True,Short,0.0,Broken,,,Broken,Short,0.0,Broken
15/10/2012,Monday,True,05:25:00,True,02:40:00,True,20:20:00,0.86,15:55:00,-0.29,20:20:00,31.25,15:25:00,True,09:45:00,True,,False,Short,1.0,Broken,Long,1.0,Broken,Short,1.0,Broken
16/10/2012,Tuesday,True,19:45:00,False,,False,,1.65,16:00:00,-0.09,21:45:00,47.5,06:45:00,True,,False,,False,Long,0.0,Complete,Short,0.0,Broken,Short,0.0,Complete
17/10/2012,Wednesday,True,10:10:00,True,09:35:00,False,,0.44,10:15:00,-0.47,09:35:00,25.25,09:55:00,True,07:45:00,True,09:25:00,True,Long,0.0,Broken,Short,0.0,Broken,Long,0.0,Complete
18/10/2012,Thursday,False,,True,03:20:00,True,10:15:00,0.07,23:30:00,-1.61,14:40:00,46.5,,False,06:25:00,True,08:30:00,True,Short,0.0,Broken,Short,0.0,Broken,Short,0.0,Broken
19/10/2012,Friday,False,,False,,True,04:20:00,0.16,20:35:00,-2.52,16:10:00,73.5,,False,09:25:00,True,06:20:00,True,Long,0.0,Broken,Short,1.0,Broken,Long,0.0,Complete
22/10/2012,Monday,False,,False,,True,20:00:00,1.07,16:10:00,-0.26,19:45:00,35.5,10:00:00,True,09:10:00,True,,False,Short,0.0,Complete,Long,1.0,Broken,Short,0.0,Broken
23/10/2012,Tuesday,True,18:45:00,True,03:30:00,True,08:40:00,0.09,19:45:00,-1.53,10:35:00,43.75,,False,13:15:00,True,06:25:00,True,Long,0.0,Complete,Short,1.0,Broken,Short,0.0,Broken
24/10/2012,Wednesday,False,,True,22:10:00,True,11:45:00,0.59,09:25:00,-0.69,15:45:00,34.25,09:05:00,True,06:20:00,True,11:05:00,True,Long,1.0,Broken,Short,0.0,Broken,Long,0.0,Complete
25/10/2012,Thursday,False,,True,22:25:00,True,11:35:00,0.72,09:20:00,-0.54,16:05:00,33.25,07:25:00,True,09:50:00,True,11:25:00,True,Short,0.0,Broken,Long,1.0,Broken,Short,0.0,Complete
26/10/2012,Friday,False,,True,09:35:00,True,22:25:00,1.06,15:30:00,-0.66,01:05:00,45.5,08:30:00,True,07:20:00,True,,False,Short,1.0,Broken,Short,0.0,Broken,Long,1.0,Broken
31/10/2012,Wednesday,True,04:10:00,True,10:10:00,False,,0.54,05:15:00,-1.15,12:35:00,45.0,,False,08:15:00,True,09:40:00,True,Short,1.0,Broken,Long,1.0,Broken,Short,1.0,Complete
2012-01-11 00:00:00,Thursday,True,10:40:00,True,09:20:00,True,21:20:00,2.23,16:10:00,-0.1,21:20:00,61.5,06:15:00,True,,False,,False,Long,0.0,Complete,Short,0.0,Complete,Long,1.0,Complete
2012-02-11 00:00:00,Friday,True,08:30:00,True,14:45:00,False,,0.3,08:55:00,-1.66,16:10:00,52.5,08:30:00,True,08:05:00,True,08:30:00,True,Short,0.0,Broken,Short,0.0,Broken,Long,0.0,Complete
2012-05-11 00:00:00,Monday,False,,True,15:35:00,True,18:30:00,1.25,15:45:00,-1.66,18:00:00,38.75,08:45:00,True,06:45:00,True,,False,Long,1.0,Broken,,,Broken,Long,1.0,Complete
2012-06-11 00:00:00,Tuesday,True,04:55:00,False,,False,,1.3,12:00:00,-1.66,18:00:00,35.0,11:35:00,True,09:30:00,True,,False,Long,1.0,Complete,Long,1.0,Broken,Long,0.0,Broken
2012-07-11 00:00:00,Wednesday,False,,True,18:30:00,True,22:00:00,0.45,02:35:00,-2.88,11:30:00,89.0,,False,07:05:00,True,08:00:00,True,Short,0.0,Broken,Short,1.0,Complete,Short,1.0,Complete
2012-08-11 00:00:00,Thursday,False,,False,,True,10:40:00,0.23,09:45:00,-1.86,16:00:00,54.75,09:45:00,True,06:40:00,True,10:05:00,True,Long,0.0,Broken,Short,1.0,Broken,Long,0.0,Complete
2012-09-11 00:00:00,Friday,False,,True,12:00:00,True,07:30:00,1.25,12:35:00,-0.73,08:05:00,51.0,10:10:00,True,09:35:00,True,06:00:00,True,Long,1.0,Broken,Short,1.0,Broken,Long,1.0,Complete
2012-12-11 00:00:00,Monday,False,,True,18:30:00,False,,0.61,09:40:00,-0.37,11:15:00,25.25,07:15:00,True,10:15:00,True,10:50:00,True,Short,0.0,Broken,Short,0.0,Broken,Long,0.0,Broken
13/11/2012,Tuesday,False,,True,11:05:00,True,20:50:00,0.15,11:05:00,-1.12,09:30:00,32.75,10:55:00,True,07:00:00,True,06:05:00,True,Short,1.0,Broken,Short,0.0,Broken,Short,0.0,Broken
14/11/2012,Wednesday,True,04:50:00,True,08:40:00,True,10:40:00,0.46,04:50:00,-1.85,15:50:00,59.25,,False,06:00:00,True,08:05:00,True,Long,1.0,Broken,Long,0.0,Complete,Short,1.0,Complete
15/11/2012,Thursday,False,,False,,True,09:55:00,0.4,09:35:00,-0.72,15:35:00,28.25,09:35:00,True,07:00:00,True,09:55:00,True,Short,0.0,Broken,Long,0.0,Broken,Short,0.0,Broken
16/11/2012,Friday,False,,True,08:05:00,True,09:30:00,0.69,15:45:00,-1.18,11:30:00,47.25,08:05:00,True,06:55:00,True,09:30:00,True,Short,1.0,Broken,Short,1.0,Broken,Long,0.0,Broken
19/11/2012,Monday,True,20:15:00,False,,False,,2.34,15:50:00,-1.18,18:00:00,59.75,06:10:00,True,,False,,False,,,Broken,Long,1.0,Complete,Long,1.0,Complete
20/11/2012,Tuesday,True,09:25:00,False,,False,,0.46,12:00:00,-0.65,13:25:00,28.75,08:30:00,True,07:35:00,True,13:10:00,True,Long,0.0,Broken,Long,1.0,Broken,Long,0.0,Broken
21/11/2012,Wednesday,True,20:45:00,True,23:10:00,False,,0.39,09:40:00,-0.58,00:15:00,25.0,08:55:00,True,10:25:00,True,,False,Long,0.0,Broken,Long,1.0,Complete,Long,0.0,Broken
26/11/2012,Monday,False,,False,,False,,0.67,15:55:00,-0.38,04:55:00,27.75,09:40:00,True,06:10:00,True,,False,Short,1.0,Broken,Short,0.0,Broken,Long,0.0,Broken
27/11/2012,Tuesday,True,19:00:00,True,10:20:00,False,,0.39,12:45:00,-0.45,10:20:00,22.25,12:00:00,True,07:05:00,True,06:00:00,True,Long,1.0,Broken,Long,0.0,Broken,Short,0.0,Broken
28/11/2012,Wednesday,True,15:25:00,True,12:15:00,True,04:20:00,0.97,15:50:00,-1.08,10:05:00,54.0,11:15:00,True,10:35:00,True,07:55:00,True,Long,1.0,Broken,Short,1.0,Broken,Short,0.0,Broken
29/11/2012,Thursday,True,23:05:00,False,,False,,0.94,09:40:00,-0.14,18:40:00,28.75,09:30:00,True,11:40:00,True,,False,Long,1.0,Complete,Long,1.0,Broken,Short,0.0,Broken
30/11/2012,Friday,True,06:30:00,True,19:35:00,False,,0.66,06:30:00,-0.18,11:30:00,22.5,06:05:00,True,09:20:00,True,11:15:00,True,Long,1.0,Broken,Long,1.0,Broken,Short,1.0,Complete
2012-03-12 00:00:00,Monday,True,07:00:00,True,18:35:00,False,,0.84,09:30:00,-0.26,15:15:00,29.5,06:50:00,True,10:50:00,True,13:35:00,True,Long,1.0,Broken,Long,1.0,Broken,Long,0.0,Complete
2012-04-12 00:00:00,Tuesday,False,,False,,True,18:40:00,0.3,07:50:00,-0.66,11:10:00,25.5,07:50:00,True,08:35:00,True,10:00:00,True,Short,1.0,Broken,Long,1.0,Broken,Short,1.0,Complete
2012-05-12 00:00:00,Wednesday,True,23:05:00,True,19:30:00,True,09:55:00,0.69,02:30:00,-1.43,10:55:00,56.25,,False,06:05:00,True,09:30:00,True,Long,1.0,Broken,Short,1.0,Complete,Short,1.0,Complete
2012-06-12 00:00:00,Thursday,False,,True,10:45:00,True,09:30:00,0.99,11:50:00,-0.51,09:30:00,39.5,09:50:00,True,06:40:00,True,08:50:00,True,Long,0.0,Broken,Long,1.0,Broken,Short,0.0,Complete
2012-07-12 00:00:00,Friday,True,08:30:00,True,10:30:00,False,,0.69,08:40:00,-0.96,12:35:00,43.75,08:30:00,True,06:15:00,True,10:25:00,True,Short,0.0,Broken,,,Broken,Long,0.0,Complete
2012-10-12 00:00:00,Monday,False,,True,10:05:00,True,02:40:00,0.9,11:00:00,-0.43,03:45:00,35.0,09:45:00,True,08:50:00,True,,False,Long,0.0,Broken,Short,1.0,Broken,Long,1.0,Complete
2012-11-12 00:00:00,Tuesday,True,08:15:00,False,,False,,1.85,11:20:00,-0.12,20:15:00,52.25,07:15:00,True,,False,,False,Short,0.0,Broken,Long,1.0,Complete,Long,1.0,Complete
2012-12-12 00:00:00,Wednesday,False,,True,15:35:00,False,,0.36,09:05:00,-0.68,15:35:00,28.0,07:05:00,True,09:45:00,True,10:00:00,True,Long,0.0,Broken,Long,1.0,Broken,Short,0.0,Complete
13/12/2012,Thursday,False,,True,10:20:00,True,18:35:00,0.71,10:20:00,-1.02,14:15:00,46.25,10:10:00,True,08:10:00,True,11:25:00,True,Long,1.0,Complete,Short,1.0,Broken,Long,0.0,Complete
14/12/2012,Friday,False,,False,,True,08:50:00,0.49,03:30:00,-1.12,14:55:00,42.75,,False,,False,07:55:00,True,Short,1.0,Broken,Long,0.0,Complete,Short,1.0,Complete
17/12/2012,Monday,True,15:55:00,True,18:40:00,True,05:25:00,1.23,16:10:00,-0.86,05:25:00,55.0,09:35:00,True,08:00:00,True,,False,Short,1.0,Broken,Short,1.0,Broken,Long,1.0,Complete
18/12/2012,Tuesday,True,19:45:00,False,,False,,1.6,15:55:00,-0.08,19:15:00,44.75,07:30:00,True,09:20:00,True,,False,Long,1.0,Complete,Short,0.0,Broken,Short,0.0,Complete
19/12/2012,Wednesday,True,02:45:00,False,,False,,0.43,05:15:00,-0.43,15:50:00,23.25,,False,09:40:00,True,10:00:00,True,Short,0.0,Broken,Long,1.0,Broken,Short,1.0,Broken
20/12/2012,Thursday,False,,True,09:00:00,True,20:15:00,0.53,09:00:00,-0.36,09:40:00,24.0,06:25:00,True,08:25:00,True,09:35:00,True,Long,1.0,Broken,Long,1.0,Broken,Long,0.0,Broken
21/12/2012,Friday,False,,True,19:05:00,True,20:00:00,0.53,18:00:00,-2.09,09:30:00,59.0,,False,,False,09:30:00,True,Short,1.0,Complete,Short,1.0,Broken,Short,0.0,Broken
26/12/2012,Wednesday,False,,False,,True,11:00:00,0.1,18:25:00,-1.43,11:30:00,40.75,,False,08:10:00,True,10:35:00,True,Short,1.0,Broken,Short,0.0,Broken,Long,0.0,Complete
27/12/2012,Thursday,False,,False,,True,10:15:00,0.23,07:20:00,-1.45,12:35:00,44.25,06:00:00,True,09:30:00,True,10:15:00,True,Long,0.0,Broken,Long,1.0,Broken,Short,1.0,Broken
28/12/2012,Friday,False,,True,06:05:00,True,16:05:00,0.21,18:20:00,-1.62,16:10:00,48.0,,False,10:40:00,True,06:00:00,True,Short,1.0,Complete,Short,1.0,Broken,Long,1.0,Broken
31/12/2012,Monday,True,12:40:00,True,09:35:00,True,07:25:00,2.89,16:10:00,-1.62,18:00:00,85.0,08:35:00,True,06:00:00,True,,False,,,Broken,Long,0.0,Broken,Long,1.0,Complete
2013-02-01 00:00:00,Wednesday,True,12:40:00,True,09:35:00,True,07:25:00,5.89,16:00:00,-1.62,18:00:00,162.75,08:35:00,True,06:00:00,True,,False,,,Broken,Long,0.0,Broken,Long,1.0,Complete
2013-03-01 00:00:00,Thursday,True,10:00:00,False,,False,,0.29,11:35:00,-0.73,15:35:00,28.0,09:25:00,True,08:15:00,True,14:30:00,True,Short,1.0,Broken,Long,0.0,Broken,Long,1.0,Broken
2013-04-01 00:00:00,Friday,False,,True,08:20:00,True,10:00:00,0.35,08:30:00,-0.56,10:40:00,24.75,07:40:00,True,06:30:00,True,09:35:00,True,Long,0.0,Broken,Long,1.0,Broken,Long,0.0,Complete
2013-07-01 00:00:00,Monday,False,,False,,True,22:50:00,0.24,15:25:00,-0.51,09:35:00,20.25,10:45:00,True,07:25:00,True,08:35:00,True,Short,1.0,Broken,Long,0.0,Broken,Short,0.0,Broken
2013-08-01 00:00:00,Tuesday,True,09:35:00,True,01:30:00,True,10:40:00,0.22,09:35:00,-0.74,11:15:00,26.25,06:45:00,True,09:55:00,True,10:10:00,True,Short,1.0,Broken,Long,1.0,Broken,Long,0.0,Broken
2013-09-01 00:00:00,Wednesday,True,10:10:00,True,06:00:00,False,,0.56,10:25:00,-0.14,06:00:00,19.0,09:30:00,True,07:40:00,True,06:00:00,True,Long,0.0,Broken,Short,1.0,Broken,Long,0.0,Complete
2013-10-01 00:00:00,Thursday,True,23:35:00,True,20:50:00,False,,0.77,08:45:00,-0.32,11:15:00,29.75,07:55:00,True,10:30:00,True,11:00:00,True,Short,0.0,Broken,Short,0.0,Broken,Long,0.0,Broken
2013-11-01 00:00:00,Friday,True,09:45:00,False,,False,,0.07,18:05:00,-0.37,11:30:00,12.25,,False,06:40:00,True,11:30:00,True,Short,1.0,Broken,Short,0.0,Broken,Short,0.0,Broken
14/01/2013,Monday,True,19:30:00,True,04:55:00,True,06:25:00,0.23,21:25:00,-0.9,10:25:00,31.0,,False,,False,06:25:00,True,Long,1.0,Broken,Short,1.0,Complete,Long,0.0,Broken
15/01/2013,Tuesday,False,,False,,True,07:35:00,0.05,18:30:00,-0.94,09:50:00,27.0,,False,,False,07:00:00,True,Short,1.0,Complete,Long,0.0,Complete,Short,1.0,Broken
16/01/2013,Wednesday,True,10:25:00,True,20:25:00,False,,0.62,14:30:00,-0.38,04:20:00,27.0,09:25:00,True,06:05:00,True,,False,Short,1.0,Broken,Short,0.0,Broken,Long,1.0,Complete
17/01/2013,Thursday,True,08:25:00,True,18:35:00,False,,0.94,14:10:00,-0.36,23:35:00,35.5,06:50:00,True,,False,,False,Long,0.0,Broken,Long,1.0,Complete,Long,1.0,Complete
18/01/2013,Friday,False,,True,19:00:00,False,,0.23,02:50:00,-0.48,11:45:00,19.25,,False,06:05:00,True,06:55:00,True,Long,1.0,Broken,Short,1.0,Complete,Long,0.0,Broken
22/01/2013,Tuesday,True,18:35:00,True,03:45:00,True,10:30:00,0.47,16:10:00,-0.75,11:35:00,33.5,16:00:00,True,06:35:00,True,10:10:00,True,Short,0.0,Broken,Short,1.0,Broken,Long,0.0,Broken
23/01/2013,Wednesday,True,21:45:00,False,,False,,0.27,10:10:00,-0.32,04:00:00,16.25,09:50:00,True,06:05:00,True,,False,Short,1.0,Broken,Short,0.0,Broken,Long,0.0,Broken
24/01/2013,Thursday,False,,False,,False,,0.98,11:30:00,-0.31,18:05:00,35.25,09:40:00,True,08:30:00,True,,False,Long,1.0,Complete,,,Broken,Short,0.0,Broken
25/01/2013,Friday,False,,True,03:45:00,False,,0.93,09:55:00,-0.31,18:00:00,27.75,07:35:00,True,09:30:00,True,,False,Long,1.0,Complete,Long,1.0,Broken,Short,0.0,Broken
28/01/2013,Monday,True,09:40:00,False,,False,,0.66,11:45:00,-0.12,19:15:00,21.25,07:55:00,True,07:00:00,True,,False,Long,1.0,Broken,Short,0.0,Broken,Long,0.0,Complete
29/01/2013,Tuesday,False,,True,20:20:00,True,09:35:00,0.36,15:30:00,-0.68,10:05:00,28.25,11:30:00,True,08:35:00,True,06:30:00,True,Short,0.0,Broken,Short,1.0,Broken,Long,0.0,Complete
30/01/2013,Wednesday,True,18:40:00,True,15:15:00,False,,0.23,09:55:00,-0.7,15:40:00,25.5,09:45:00,True,06:10:00,True,08:15:00,True,Long,0.0,Broken,Long,1.0,Broken,Short,0.0,Broken
31/01/2013,Thursday,False,,True,09:40:00,True,03:40:00,0.45,09:45:00,-0.37,08:30:00,22.5,09:40:00,True,09:10:00,True,06:25:00,True,Short,1.0,Broken,Short,1.0,Broken,Short,0.0,Broken
2013-01-02 00:00:00,Friday,True,08:45:00,True,18:50:00,False,,1.13,13:50:00,-0.09,06:00:00,33.5,08:05:00,True,07:15:00,True,06:00:00,True,Long,0.0,Broken,Long,0.0,Complete,Long,1.0,Complete
2013-04-02 00:00:00,Monday,False,,True,08:05:00,True,11:30:00,1.13,18:00:00,-1.82,16:00:00,50.25,,False,,False,07:15:00,True,,,Broken,Long,0.0,Complete,Short,1.0,Complete
2013-05-02 00:00:00,Tuesday,True,14:45:00,True,10:05:00,False,,1.82,14:45:00,-0.03,18:05:00,50.0,06:00:00,True,,False,,False,Long,1.0,Broken,Long,1.0,Complete,Short,0.0,Complete
2013-06-02 00:00:00,Wednesday,False,,True,13:30:00,False,,0.13,03:55:00,-0.74,13:30:00,24.0,,False,11:00:00,True,07:15:00,True,Long,1.0,Broken,Long,0.0,Broken,Short,0.0,Broken
2013-07-02 00:00:00,Thursday,False,,True,05:50:00,True,03:05:00,0.34,09:05:00,-0.98,10:50:00,36.0,06:00:00,True,07:45:00,True,10:10:00,True,Short,1.0,Broken,Long,1.0,Broken,Short,0.0,Broken
2013-08-02 00:00:00,Friday,True,22:10:00,False,,False,,1.33,11:00:00,-0.04,20:15:00,37.5,08:40:00,True,06:00:00,True,,False,Short,0.0,Broken,Long,0.0,Complete,Long,1.0,Complete
2013-11-02 00:00:00,Monday,True,04:50:00,False,,False,,0.34,04:50:00,-0.28,10:15:00,17.25,,False,06:20:00,True,09:35:00,True,,,Broken,Long,1.0,Broken,Short,1.0,Complete
2013-12-02 00:00:00,Tuesday,False,,True,05:50:00,True,10:35:00,0.14,10:25:00,-0.43,11:45:00,15.75,10:20:00,True,06:40:00,True,10:35:00,True,Short,1.0,Broken,Short,0.0,Broken,Long,0.0,Broken
13/02/2013,Wednesday,True,09:55:00,True,04:15:00,False,,0.6,10:05:00,-0.09,11:50:00,19.0,07:00:00,True,06:00:00,True,09:50:00,True,Short,1.0,Broken,Long,1.0,Broken,Short,0.0,Broken
14/02/2013,Thursday,False,,True,12:40:00,True,05:00:00,0.3,13:10:00,-0.39,06:00:00,19.0,10:50:00,True,08:30:00,True,06:00:00,True,Long,1.0,Broken,Long,0.0,Broken,Long,0.0,Complete
15/02/2013,Friday,True,10:00:00,True,23:30:00,True,14:25:00,0.27,10:00:00,-0.54,14:45:00,22.5,08:50:00,True,06:25:00,True,14:15:00,True,Short,1.0,Broken,Short,0.0,Broken,Long,1.0,Broken
19/02/2013,Tuesday,True,09:50:00,True,03:30:00,False,,0.71,15:55:00,-0.13,02:50:00,23.0,07:15:00,True,06:50:00,True,,False,,,Broken,Long,1.0,Complete,Long,0.0,Complete
20/02/2013,Wednesday,True,18:30:00,True,11:00:00,True,11:40:00,0.07,23:05:00,-2.14,16:10:00,61.5,,False,06:05:00,True,06:50:00,True,Long,1.0,Broken,Long,0.0,Complete,Long,0.0,Complete
21/02/2013,Thursday,False,,False,,True,05:35:00,0.18,20:05:00,-1.33,14:05:00,41.5,,False,09:20:00,True,06:20:00,True,Long,0.0,Broken,Short,1.0,Broken,Long,0.0,Complete
22/02/2013,Friday,False,,True,19:15:00,False,,0.85,16:00:00,-0.06,09:50:00,24.75,07:30:00,True,09:40:00,True,09:50:00,True,Long,1.0,Broken,Long,1.0,Broken,Long,0.0,Broken
25/02/2013,Monday,True,03:05:00,True,14:05:00,True,15:40:00,1.01,10:00:00,-1.32,15:55:00,63.75,06:00:00,True,11:35:00,True,13:55:00,True,Short,1.0,Broken,Long,1.0,Broken,Short,0.0,Complete
26/02/2013,Tuesday,False,,False,,True,23:05:00,0.59,10:05:00,-0.49,11:45:00,29.25,08:55:00,True,07:05:00,True,10:30:00,True,Long,0.0,Broken,Long,1.0,Broken,Long,0.0,Broken
27/02/2013,Wednesday,True,09:40:00,True,04:45:00,False,,1.72,14:55:00,-0.29,04:45:00,54.5,07:50:00,True,06:05:00,True,,False,Short,1.0,Broken,Short,0.0,Broken,Long,1.0,Complete
28/02/2013,Thursday,True,10:15:00,False,,False,,0.75,14:30:00,-0.25,16:00:00,27.25,09:35:00,True,06:00:00,True,15:55:00,True,Long,1.0,Broken,Long,0.0,Broken,Short,0.0,Broken
2013-01-03 00:00:00,Friday,False,,True,11:00:00,True,18:30:00,0.49,12:30:00,-0.96,09:40:00,39.75,10:55:00,True,10:40:00,True,06:20:00,True,Long,1.0,Broken,Long,0.0,Broken,Short,0.0,Complete
2013-04-03 00:00:00,Monday,True,14:25:00,False,,False,,0.65,16:10:00,-0.46,01:50:00,30.5,09:40:00,True,07:30:00,True,,False,Short,1.0,Broken,Long,0.0,Broken,Short,0.0,Broken
2013-05-03 00:00:00,Tuesday,True,18:35:00,False,,False,,1.49,12:00:00,-0.05,21:40:00,42.75,07:40:00,True,,False,,False,Short,1.0,Broken,Long,0.0,Broken,Long,1.0,Complete
2013-06-03 00:00:00,Wednesday,True,03:20:00,False,,False,,0.3,04:25:00,-0.43,13:00:00,20.5,,False,06:10:00,True,09:40:00,True,Short,1.0,Broken,Long,1.0,Broken,Long,0.0,Complete
2013-07-03 00:00:00,Thursday,True,03:20:00,True,11:50:00,True,03:00:00,0.39,11:55:00,-0.18,22:45:00,16.0,06:15:00,True,07:05:00,True,,False,Short,1.0,Broken,Long,1.0,Broken,Long,1.0,Broken
2013-08-03 00:00:00,Friday,True,02:20:00,True,19:05:00,False,,0.81,08:30:00,-0.21,10:10:00,28.5,08:30:00,True,08:30:00,True,10:10:00,True,Short,0.0,Broken,Long,1.0,Broken,Long,0.0,Broken
2013-11-03 00:00:00,Monday,False,,True,14:40:00,True,10:55:00,0.32,14:45:00,-0.41,10:55:00,20.5,12:10:00,True,09:10:00,True,07:30:00,True,Long,1.0,Broken,Short,0.0,Broken,Long,0.0,Complete
2013-12-03 00:00:00,Tuesday,False,,True,07:50:00,True,11:20:00,0.32,18:00:00,-0.9,11:30:00,25.25,,False,09:45:00,True,06:10:00,True,Short,1.0,Complete,Long,0.0,Broken,Short,0.0,Complete
13/03/2013,Wednesday,False,,True,04:50:00,True,10:00:00,0.17,13:45:00,-0.58,10:00:00,21.0,13:45:00,True,08:30:00,True,06:15:00,True,Long,0.0,Broken,Short,1.0,Broken,Long,0.0,Broken
14/03/2013,Thursday,True,08:05:00,True,21:25:00,False,,0.45,09:35:00,-0.11,21:35:00,15.5,07:50:00,True,10:15:00,True,,False,Long,0.0,Complete,Long,1.0,Broken,Long,0.0,Broken
15/03/2013,Friday,False,,True,19:30:00,True,09:55:00,0.21,03:00:00,-0.52,14:50:00,20.5,,False,07:15:00,True,09:35:00,True,Long,1.0,Broken,Short,1.0,Broken,Short,1.0,Complete
18/03/2013,Monday,False,,True,12:15:00,True,10:25:00,0.84,14:40:00,-0.93,01:40:00,49.0,09:40:00,True,06:25:00,True,,False,Short,1.0,Broken,Long,1.0,Complete,Long,0.0,Complete
19/03/2013,Tuesday,True,08:30:00,True,11:55:00,False,,0.46,10:00:00,-1.15,13:25:00,44.75,08:00:00,True,07:25:00,True,10:45:00,True,Long,1.0,Broken,Short,1.0,Broken,Long,0.0,Complete
20/03/2013,Wednesday,True,08:05:00,True,23:00:00,False,,1.07,09:30:00,-0.18,20:35:00,34.75,08:05:00,True,16:10:00,True,,False,Short,0.0,Complete,Long,1.0,Broken,Long,0.0,Broken
